i(VIout),v(V1),v(V2),v(Vout)
-3.5184885E-07,0.34142,0.5,0.6
-3.51848659E-07,0.34143,0.5,0.6
-3.51848481E-07,0.34144,0.5,0.6
-3.51848218E-07,0.34145,0.5,0.6
-3.51848001E-07,0.34146,0.5,0.6
-3.51847781E-07,0.34147,0.5,0.6
-3.51847547E-07,0.34148,0.5,0.6
-3.51847326E-07,0.34149,0.5,0.6
-3.51847174E-07,0.3415,0.5,0.6
-3.51846996E-07,0.34151,0.5,0.6
-3.51846751E-07,0.34152,0.5,0.6
-3.51846559E-07,0.34153,0.5,0.6
-3.51846374E-07,0.34154,0.5,0.6
-3.5184615E-07,0.34155,0.5,0.6
-3.51845905E-07,0.34156,0.5,0.6
-3.51845681E-07,0.34157,0.5,0.6
-3.51845447E-07,0.34158,0.5,0.6
-3.51845234E-07,0.34159,0.5,0.6
-3.5184506E-07,0.3416,0.5,0.6
-3.51844854E-07,0.34161,0.5,0.6
-3.51844619E-07,0.34162,0.5,0.6
-3.5184442E-07,0.34163,0.5,0.6
-3.51844168E-07,0.34164,0.5,0.6
-3.5184393E-07,0.34165,0.5,0.6
-3.5184377E-07,0.34166,0.5,0.6
-3.51843539E-07,0.34167,0.5,0.6
-3.51843308E-07,0.34168,0.5,0.6
-3.51843134E-07,0.34169,0.5,0.6
-3.51842896E-07,0.3417,0.5,0.6
-3.51842676E-07,0.34171,0.5,0.6
-3.51842438E-07,0.34172,0.5,0.6
-3.51842264E-07,0.34173,0.5,0.6
-3.51841997E-07,0.34174,0.5,0.6
-3.51841855E-07,0.34175,0.5,0.6
-3.51841571E-07,0.34176,0.5,0.6
-3.51841408E-07,0.34177,0.5,0.6
-3.51841166E-07,0.34178,0.5,0.6
-3.51841017E-07,0.34179,0.5,0.6
-3.51840765E-07,0.3418,0.5,0.6
-3.51840558E-07,0.34181,0.5,0.6
-3.51840338E-07,0.34182,0.5,0.6
-3.51840072E-07,0.34183,0.5,0.6
-3.51839862E-07,0.34184,0.5,0.6
-3.51839663E-07,0.34185,0.5,0.6
-3.5183945E-07,0.34186,0.5,0.6
-3.51839226E-07,0.34187,0.5,0.6
-3.51838978E-07,0.34188,0.5,0.6
-3.51838782E-07,0.34189,0.5,0.6
-3.5183858E-07,0.3419,0.5,0.6
-3.5183832E-07,0.34191,0.5,0.6
-3.51838203E-07,0.34192,0.5,0.6
-3.51837947E-07,0.34193,0.5,0.6
-3.51837755E-07,0.34194,0.5,0.6
-3.51837457E-07,0.34195,0.5,0.6
-3.51837294E-07,0.34196,0.5,0.6
-3.5183708E-07,0.34197,0.5,0.6
-3.51836885E-07,0.34198,0.5,0.6
-3.51836626E-07,0.34199,0.5,0.6
-3.51836434E-07,0.342,0.5,0.6
-3.51836228E-07,0.34201,0.5,0.6
-3.51835965E-07,0.34202,0.5,0.6
-3.51835766E-07,0.34203,0.5,0.6
-3.51835538E-07,0.34204,0.5,0.6
-3.51835322E-07,0.34205,0.5,0.6
-3.51835155E-07,0.34206,0.5,0.6
-3.51834945E-07,0.34207,0.5,0.6
-3.51834704E-07,0.34208,0.5,0.6
-3.51834505E-07,0.34209,0.5,0.6
-3.51834256E-07,0.3421,0.5,0.6
-3.51834043E-07,0.34211,0.5,0.6
-3.51833819E-07,0.34212,0.5,0.6
-3.51833659E-07,0.34213,0.5,0.6
-3.51833467E-07,0.34214,0.5,0.6
-3.51833247E-07,0.34215,0.5,0.6
-3.5183302E-07,0.34216,0.5,0.6
-3.51832789E-07,0.34217,0.5,0.6
-3.51832579E-07,0.34218,0.5,0.6
-3.51832348E-07,0.34219,0.5,0.6
-3.51832171E-07,0.3422,0.5,0.6
-3.51831957E-07,0.34221,0.5,0.6
-3.51831709E-07,0.34222,0.5,0.6
-3.51831435E-07,0.34223,0.5,0.6
-3.51831268E-07,0.34224,0.5,0.6
-3.51831048E-07,0.34225,0.5,0.6
-3.51830824E-07,0.34226,0.5,0.6
-3.51830611E-07,0.34227,0.5,0.6
-3.51830405E-07,0.34228,0.5,0.6
-3.51830181E-07,0.34229,0.5,0.6
-3.51829978E-07,0.3423,0.5,0.6
-3.51829772E-07,0.34231,0.5,0.6
-3.51829556E-07,0.34232,0.5,0.6
-3.51829335E-07,0.34233,0.5,0.6
-3.51829083E-07,0.34234,0.5,0.6
-3.51828913E-07,0.34235,0.5,0.6
-3.51828664E-07,0.34236,0.5,0.6
-3.51828486E-07,0.34237,0.5,0.6
-3.51828259E-07,0.34238,0.5,0.6
-3.51828053E-07,0.34239,0.5,0.6
-3.51827826E-07,0.3424,0.5,0.6
-3.51827591E-07,0.34241,0.5,0.6
-3.51827367E-07,0.34242,0.5,0.6
-3.51827119E-07,0.34243,0.5,0.6
-3.51826959E-07,0.34244,0.5,0.6
-3.5182676E-07,0.34245,0.5,0.6
-3.51826486E-07,0.34246,0.5,0.6
-3.51826245E-07,0.34247,0.5,0.6
-3.51826106E-07,0.34248,0.5,0.6
-3.51825868E-07,0.34249,0.5,0.6
-3.51825644E-07,0.3425,0.5,0.6
-3.51825406E-07,0.34251,0.5,0.6
-3.51825179E-07,0.34252,0.5,0.6
-3.51824976E-07,0.34253,0.5,0.6
-3.51824823E-07,0.34254,0.5,0.6
-3.51824571E-07,0.34255,0.5,0.6
-3.51824315E-07,0.34256,0.5,0.6
-3.51824191E-07,0.34257,0.5,0.6
-3.51823896E-07,0.34258,0.5,0.6
-3.51823665E-07,0.34259,0.5,0.6
-3.51823484E-07,0.3426,0.5,0.6
-3.51823264E-07,0.34261,0.5,0.6
-3.51823047E-07,0.34262,0.5,0.6
-3.51822806E-07,0.34263,0.5,0.6
-3.51822617E-07,0.34264,0.5,0.6
-3.51822365E-07,0.34265,0.5,0.6
-3.51822138E-07,0.34266,0.5,0.6
-3.51821932E-07,0.34267,0.5,0.6
-3.51821694E-07,0.34268,0.5,0.6
-3.5182148E-07,0.34269,0.5,0.6
-3.51821278E-07,0.3427,0.5,0.6
-3.51821075E-07,0.34271,0.5,0.6
-3.5182083E-07,0.34272,0.5,0.6
-3.51820646E-07,0.34273,0.5,0.6
-3.51820404E-07,0.34274,0.5,0.6
-3.51820237E-07,0.34275,0.5,0.6
-3.51820006E-07,0.34276,0.5,0.6
-3.51819768E-07,0.34277,0.5,0.6
-3.51819583E-07,0.34278,0.5,0.6
-3.51819306E-07,0.34279,0.5,0.6
-3.51819097E-07,0.3428,0.5,0.6
-3.51818866E-07,0.34281,0.5,0.6
-3.51818606E-07,0.34282,0.5,0.6
-3.51818453E-07,0.34283,0.5,0.6
-3.51818247E-07,0.34284,0.5,0.6
-3.5181797E-07,0.34285,0.5,0.6
-3.5181781E-07,0.34286,0.5,0.6
-3.51817583E-07,0.34287,0.5,0.6
-3.51817395E-07,0.34288,0.5,0.6
-3.51817114E-07,0.34289,0.5,0.6
-3.51816926E-07,0.3429,0.5,0.6
-3.51816677E-07,0.34291,0.5,0.6
-3.5181656E-07,0.34292,0.5,0.6
-3.51816233E-07,0.34293,0.5,0.6
-3.51816013E-07,0.34294,0.5,0.6
-3.518158E-07,0.34295,0.5,0.6
-3.51815615E-07,0.34296,0.5,0.6
-3.51815345E-07,0.34297,0.5,0.6
-3.5181516E-07,0.34298,0.5,0.6
-3.51814908E-07,0.34299,0.5,0.6
-3.51814752E-07,0.343,0.5,0.6
-3.51814521E-07,0.34301,0.5,0.6
-3.51814293E-07,0.34302,0.5,0.6
-3.5181403E-07,0.34303,0.5,0.6
-3.51813835E-07,0.34304,0.5,0.6
-3.51813643E-07,0.34305,0.5,0.6
-3.51813423E-07,0.34306,0.5,0.6
-3.51813227E-07,0.34307,0.5,0.6
-3.51812975E-07,0.34308,0.5,0.6
-3.51812723E-07,0.34309,0.5,0.6
-3.51812584E-07,0.3431,0.5,0.6
-3.518123E-07,0.34311,0.5,0.6
-3.51812062E-07,0.34312,0.5,0.6
-3.51811867E-07,0.34313,0.5,0.6
-3.51811639E-07,0.34314,0.5,0.6
-3.51811437E-07,0.34315,0.5,0.6
-3.51811234E-07,0.34316,0.5,0.6
-3.51811E-07,0.34317,0.5,0.6
-3.51810794E-07,0.34318,0.5,0.6
-3.51810542E-07,0.34319,0.5,0.6
-3.51810328E-07,0.3432,0.5,0.6
-3.51810154E-07,0.34321,0.5,0.6
-3.51809856E-07,0.34322,0.5,0.6
-3.51809707E-07,0.34323,0.5,0.6
-3.5180949E-07,0.34324,0.5,0.6
-3.51809224E-07,0.34325,0.5,0.6
-3.51809E-07,0.34326,0.5,0.6
-3.51808801E-07,0.34327,0.5,0.6
-3.51808545E-07,0.34328,0.5,0.6
-3.51808303E-07,0.34329,0.5,0.6
-3.51808122E-07,0.3433,0.5,0.6
-3.51807888E-07,0.34331,0.5,0.6
-3.51807724E-07,0.34332,0.5,0.6
-3.51807497E-07,0.34333,0.5,0.6
-3.51807284E-07,0.34334,0.5,0.6
-3.51807017E-07,0.34335,0.5,0.6
-3.51806818E-07,0.34336,0.5,0.6
-3.51806595E-07,0.34337,0.5,0.6
-3.51806392E-07,0.34338,0.5,0.6
-3.5180615E-07,0.34339,0.5,0.6
-3.51805948E-07,0.3434,0.5,0.6
-3.51805763E-07,0.34341,0.5,0.6
-3.51805497E-07,0.34342,0.5,0.6
-3.51805273E-07,0.34343,0.5,0.6
-3.51805078E-07,0.34344,0.5,0.6
-3.51804843E-07,0.34345,0.5,0.6
-3.51804605E-07,0.34346,0.5,0.6
-3.51804381E-07,0.34347,0.5,0.6
-3.518042E-07,0.34348,0.5,0.6
-3.51803955E-07,0.34349,0.5,0.6
-3.51803756E-07,0.3435,0.5,0.6
-3.51803539E-07,0.34351,0.5,0.6
-3.51803298E-07,0.34352,0.5,0.6
-3.51803017E-07,0.34353,0.5,0.6
-3.518028E-07,0.34354,0.5,0.6
-3.5180258E-07,0.34355,0.5,0.6
-3.51802338E-07,0.34356,0.5,0.6
-3.51802125E-07,0.34357,0.5,0.6
-3.51801884E-07,0.34358,0.5,0.6
-3.51801653E-07,0.34359,0.5,0.6
-3.51801436E-07,0.3436,0.5,0.6
-3.51801216E-07,0.34361,0.5,0.6
-3.5180102E-07,0.34362,0.5,0.6
-3.51800789E-07,0.34363,0.5,0.6
-3.51800605E-07,0.34364,0.5,0.6
-3.51800335E-07,0.34365,0.5,0.6
-3.51800129E-07,0.34366,0.5,0.6
-3.51799898E-07,0.34367,0.5,0.6
-3.51799702E-07,0.34368,0.5,0.6
-3.51799482E-07,0.34369,0.5,0.6
-3.51799237E-07,0.3437,0.5,0.6
-3.5179902E-07,0.34371,0.5,0.6
-3.51798832E-07,0.34372,0.5,0.6
-3.51798583E-07,0.34373,0.5,0.6
-3.51798349E-07,0.34374,0.5,0.6
-3.51798128E-07,0.34375,0.5,0.6
-3.51797897E-07,0.34376,0.5,0.6
-3.51797667E-07,0.34377,0.5,0.6
-3.51797489E-07,0.34378,0.5,0.6
-3.51797222E-07,0.34379,0.5,0.6
-3.51797087E-07,0.3438,0.5,0.6
-3.51796789E-07,0.34381,0.5,0.6
-3.51796555E-07,0.34382,0.5,0.6
-3.51796409E-07,0.34383,0.5,0.6
-3.51796128E-07,0.34384,0.5,0.6
-3.51795929E-07,0.34385,0.5,0.6
-3.51795713E-07,0.34386,0.5,0.6
-3.51795517E-07,0.34387,0.5,0.6
-3.51795272E-07,0.34388,0.5,0.6
-3.51795059E-07,0.34389,0.5,0.6
-3.51794874E-07,0.3439,0.5,0.6
-3.51794583E-07,0.34391,0.5,0.6
-3.51794412E-07,0.34392,0.5,0.6
-3.51794149E-07,0.34393,0.5,0.6
-3.51793933E-07,0.34394,0.5,0.6
-3.51793688E-07,0.34395,0.5,0.6
-3.51793489E-07,0.34396,0.5,0.6
-3.51793236E-07,0.34397,0.5,0.6
-3.51793101E-07,0.34398,0.5,0.6
-3.51792824E-07,0.34399,0.5,0.6
-3.51792583E-07,0.344,0.5,0.6
-3.51792384E-07,0.34401,0.5,0.6
-3.51792181E-07,0.34402,0.5,0.6
-3.51791929E-07,0.34403,0.5,0.6
-3.51791691E-07,0.34404,0.5,0.6
-3.51791478E-07,0.34405,0.5,0.6
-3.51791311E-07,0.34406,0.5,0.6
-3.51791066E-07,0.34407,0.5,0.6
-3.51790877E-07,0.34408,0.5,0.6
-3.51790625E-07,0.34409,0.5,0.6
-3.5179038E-07,0.3441,0.5,0.6
-3.51790153E-07,0.34411,0.5,0.6
-3.51790003E-07,0.34412,0.5,0.6
-3.51789712E-07,0.34413,0.5,0.6
-3.51789481E-07,0.34414,0.5,0.6
-3.51789211E-07,0.34415,0.5,0.6
-3.51788991E-07,0.34416,0.5,0.6
-3.51788742E-07,0.34417,0.5,0.6
-3.51788518E-07,0.34418,0.5,0.6
-3.51788284E-07,0.34419,0.5,0.6
-3.51788128E-07,0.3442,0.5,0.6
-3.51787882E-07,0.34421,0.5,0.6
-3.51787598E-07,0.34422,0.5,0.6
-3.51787424E-07,0.34423,0.5,0.6
-3.517872E-07,0.34424,0.5,0.6
-3.51787005E-07,0.34425,0.5,0.6
-3.51786749E-07,0.34426,0.5,0.6
-3.5178649E-07,0.34427,0.5,0.6
-3.51786305E-07,0.34428,0.5,0.6
-3.51786088E-07,0.34429,0.5,0.6
-3.51785886E-07,0.3443,0.5,0.6
-3.51785662E-07,0.34431,0.5,0.6
-3.51785452E-07,0.34432,0.5,0.6
-3.51785229E-07,0.34433,0.5,0.6
-3.51784944E-07,0.34434,0.5,0.6
-3.51784728E-07,0.34435,0.5,0.6
-3.51784568E-07,0.34436,0.5,0.6
-3.51784298E-07,0.34437,0.5,0.6
-3.51784092E-07,0.34438,0.5,0.6
-3.51783875E-07,0.34439,0.5,0.6
-3.51783651E-07,0.3444,0.5,0.6
-3.51783441E-07,0.34441,0.5,0.6
-3.51783193E-07,0.34442,0.5,0.6
-3.51783022E-07,0.34443,0.5,0.6
-3.51782752E-07,0.34444,0.5,0.6
-3.51782553E-07,0.34445,0.5,0.6
-3.51782287E-07,0.34446,0.5,0.6
-3.51782099E-07,0.34447,0.5,0.6
-3.51781875E-07,0.34448,0.5,0.6
-3.51781598E-07,0.34449,0.5,0.6
-3.51781377E-07,0.3445,0.5,0.6
-3.51781193E-07,0.34451,0.5,0.6
-3.51780937E-07,0.34452,0.5,0.6
-3.51780791E-07,0.34453,0.5,0.6
-3.51780514E-07,0.34454,0.5,0.6
-3.51780304E-07,0.34455,0.5,0.6
-3.51780088E-07,0.34456,0.5,0.6
-3.51779761E-07,0.34457,0.5,0.6
-3.51779573E-07,0.34458,0.5,0.6
-3.51779349E-07,0.34459,0.5,0.6
-3.51779089E-07,0.3446,0.5,0.6
-3.51778898E-07,0.34461,0.5,0.6
-3.51778706E-07,0.34462,0.5,0.6
-3.51778414E-07,0.34463,0.5,0.6
-3.51778194E-07,0.34464,0.5,0.6
-3.51777967E-07,0.34465,0.5,0.6
-3.51777818E-07,0.34466,0.5,0.6
-3.51777565E-07,0.34467,0.5,0.6
-3.5177731E-07,0.34468,0.5,0.6
-3.51777111E-07,0.34469,0.5,0.6
-3.5177688E-07,0.3447,0.5,0.6
-3.51776624E-07,0.34471,0.5,0.6
-3.51776432E-07,0.34472,0.5,0.6
-3.51776201E-07,0.34473,0.5,0.6
-3.51775988E-07,0.34474,0.5,0.6
-3.51775743E-07,0.34475,0.5,0.6
-3.51775558E-07,0.34476,0.5,0.6
-3.51775327E-07,0.34477,0.5,0.6
-3.51775093E-07,0.34478,0.5,0.6
-3.51774865E-07,0.34479,0.5,0.6
-3.51774641E-07,0.3448,0.5,0.6
-3.517744E-07,0.34481,0.5,0.6
-3.51774215E-07,0.34482,0.5,0.6
-3.51773934E-07,0.34483,0.5,0.6
-3.51773718E-07,0.34484,0.5,0.6
-3.51773537E-07,0.34485,0.5,0.6
-3.51773334E-07,0.34486,0.5,0.6
-3.51773071E-07,0.34487,0.5,0.6
-3.51772819E-07,0.34488,0.5,0.6
-3.51772641E-07,0.34489,0.5,0.6
-3.51772346E-07,0.3449,0.5,0.6
-3.51772087E-07,0.34491,0.5,0.6
-3.51771845E-07,0.34492,0.5,0.6
-3.51771682E-07,0.34493,0.5,0.6
-3.51771416E-07,0.34494,0.5,0.6
-3.51771206E-07,0.34495,0.5,0.6
-3.51770979E-07,0.34496,0.5,0.6
-3.51770737E-07,0.34497,0.5,0.6
-3.51770524E-07,0.34498,0.5,0.6
-3.51770318E-07,0.34499,0.5,0.6
-3.51770069E-07,0.345,0.5,0.6
-3.5176982E-07,0.34501,0.5,0.6
-3.51769625E-07,0.34502,0.5,0.6
-3.51769415E-07,0.34503,0.5,0.6
-3.51769213E-07,0.34504,0.5,0.6
-3.51768982E-07,0.34505,0.5,0.6
-3.51768712E-07,0.34506,0.5,0.6
-3.5176852E-07,0.34507,0.5,0.6
-3.51768268E-07,0.34508,0.5,0.6
-3.51768001E-07,0.34509,0.5,0.6
-3.51767873E-07,0.3451,0.5,0.6
-3.51767547E-07,0.34511,0.5,0.6
-3.51767358E-07,0.34512,0.5,0.6
-3.51767181E-07,0.34513,0.5,0.6
-3.5176695E-07,0.34514,0.5,0.6
-3.51766602E-07,0.34515,0.5,0.6
-3.51766491E-07,0.34516,0.5,0.6
-3.51766264E-07,0.34517,0.5,0.6
-3.51766069E-07,0.34518,0.5,0.6
-3.51765749E-07,0.34519,0.5,0.6
-3.51765458E-07,0.3452,0.5,0.6
-3.51765305E-07,0.34521,0.5,0.6
-3.51765063E-07,0.34522,0.5,0.6
-3.51764829E-07,0.34523,0.5,0.6
-3.5176463E-07,0.34524,0.5,0.6
-3.51764427E-07,0.34525,0.5,0.6
-3.51764161E-07,0.34526,0.5,0.6
-3.51763909E-07,0.34527,0.5,0.6
-3.51763688E-07,0.34528,0.5,0.6
-3.51763465E-07,0.34529,0.5,0.6
-3.51763259E-07,0.3453,0.5,0.6
-3.51763052E-07,0.34531,0.5,0.6
-3.51762786E-07,0.34532,0.5,0.6
-3.51762615E-07,0.34533,0.5,0.6
-3.51762296E-07,0.34534,0.5,0.6
-3.51762139E-07,0.34535,0.5,0.6
-3.51761866E-07,0.34536,0.5,0.6
-3.51761688E-07,0.34537,0.5,0.6
-3.51761447E-07,0.34538,0.5,0.6
-3.51761209E-07,0.34539,0.5,0.6
-3.51760988E-07,0.3454,0.5,0.6
-3.5176069E-07,0.34541,0.5,0.6
-3.51760512E-07,0.34542,0.5,0.6
-3.51760342E-07,0.34543,0.5,0.6
-3.51760043E-07,0.34544,0.5,0.6
-3.51759788E-07,0.34545,0.5,0.6
-3.51759514E-07,0.34546,0.5,0.6
-3.51759304E-07,0.34547,0.5,0.6
-3.5175907E-07,0.34548,0.5,0.6
-3.51758889E-07,0.34549,0.5,0.6
-3.51758633E-07,0.3455,0.5,0.6
-3.51758473E-07,0.34551,0.5,0.6
-3.51758231E-07,0.34552,0.5,0.6
-3.51757993E-07,0.34553,0.5,0.6
-3.51757748E-07,0.34554,0.5,0.6
-3.51757492E-07,0.34555,0.5,0.6
-3.51757276E-07,0.34556,0.5,0.6
-3.51757066E-07,0.34557,0.5,0.6
-3.51756842E-07,0.34558,0.5,0.6
-3.51756654E-07,0.34559,0.5,0.6
-3.51756373E-07,0.3456,0.5,0.6
-3.51756157E-07,0.34561,0.5,0.6
-3.51755897E-07,0.34562,0.5,0.6
-3.5175572E-07,0.34563,0.5,0.6
-3.51755464E-07,0.34564,0.5,0.6
-3.51755293E-07,0.34565,0.5,0.6
-3.51755045E-07,0.34566,0.5,0.6
-3.51754746E-07,0.34567,0.5,0.6
-3.51754505E-07,0.34568,0.5,0.6
-3.51754306E-07,0.34569,0.5,0.6
-3.51754082E-07,0.3457,0.5,0.6
-3.5175383E-07,0.34571,0.5,0.6
-3.51753567E-07,0.34572,0.5,0.6
-3.5175335E-07,0.34573,0.5,0.6
-3.51753183E-07,0.34574,0.5,0.6
-3.51752895E-07,0.34575,0.5,0.6
-3.51752714E-07,0.34576,0.5,0.6
-3.51752487E-07,0.34577,0.5,0.6
-3.51752242E-07,0.34578,0.5,0.6
-3.51751982E-07,0.34579,0.5,0.6
-3.51751773E-07,0.3458,0.5,0.6
-3.51751563E-07,0.34581,0.5,0.6
-3.51751378E-07,0.34582,0.5,0.6
-3.51751112E-07,0.34583,0.5,0.6
-3.51750895E-07,0.34584,0.5,0.6
-3.51750714E-07,0.34585,0.5,0.6
-3.51750433E-07,0.34586,0.5,0.6
-3.51750192E-07,0.34587,0.5,0.6
-3.51749989E-07,0.34588,0.5,0.6
-3.51749684E-07,0.34589,0.5,0.6
-3.51749442E-07,0.3459,0.5,0.6
-3.51749261E-07,0.34591,0.5,0.6
-3.51749055E-07,0.34592,0.5,0.6
-3.51748771E-07,0.34593,0.5,0.6
-3.51748493E-07,0.34594,0.5,0.6
-3.51748309E-07,0.34595,0.5,0.6
-3.51748078E-07,0.34596,0.5,0.6
-3.51747882E-07,0.34597,0.5,0.6
-3.51747627E-07,0.34598,0.5,0.6
-3.51747374E-07,0.34599,0.5,0.6
-3.51747147E-07,0.346,0.5,0.6
-3.51746952E-07,0.34601,0.5,0.6
-3.5174677E-07,0.34602,0.5,0.6
-3.51746465E-07,0.34603,0.5,0.6
-3.51746241E-07,0.34604,0.5,0.6
-3.51746063E-07,0.34605,0.5,0.6
-3.51745797E-07,0.34606,0.5,0.6
-3.51745566E-07,0.34607,0.5,0.6
-3.5174531E-07,0.34608,0.5,0.6
-3.51745108E-07,0.34609,0.5,0.6
-3.51744841E-07,0.3461,0.5,0.6
-3.51744593E-07,0.34611,0.5,0.6
-3.51744383E-07,0.34612,0.5,0.6
-3.51744177E-07,0.34613,0.5,0.6
-3.51743914E-07,0.34614,0.5,0.6
-3.51743672E-07,0.34615,0.5,0.6
-3.51743477E-07,0.34616,0.5,0.6
-3.51743243E-07,0.34617,0.5,0.6
-3.51743015E-07,0.34618,0.5,0.6
-3.51742731E-07,0.34619,0.5,0.6
-3.51742557E-07,0.3462,0.5,0.6
-3.51742365E-07,0.34621,0.5,0.6
-3.5174207E-07,0.34622,0.5,0.6
-3.51741861E-07,0.34623,0.5,0.6
-3.51741686E-07,0.34624,0.5,0.6
-3.5174142E-07,0.34625,0.5,0.6
-3.51741175E-07,0.34626,0.5,0.6
-3.51740926E-07,0.34627,0.5,0.6
-3.51740621E-07,0.34628,0.5,0.6
-3.51740436E-07,0.34629,0.5,0.6
-3.51740287E-07,0.3463,0.5,0.6
-3.51739978E-07,0.34631,0.5,0.6
-3.51739711E-07,0.34632,0.5,0.6
-3.51739505E-07,0.34633,0.5,0.6
-3.51739232E-07,0.34634,0.5,0.6
-3.51738997E-07,0.34635,0.5,0.6
-3.51738798E-07,0.34636,0.5,0.6
-3.5173861E-07,0.34637,0.5,0.6
-3.51738336E-07,0.34638,0.5,0.6
-3.51738151E-07,0.34639,0.5,0.6
-3.51737896E-07,0.3464,0.5,0.6
-3.51737679E-07,0.34641,0.5,0.6
-3.51737476E-07,0.34642,0.5,0.6
-3.51737196E-07,0.34643,0.5,0.6
-3.51737004E-07,0.34644,0.5,0.6
-3.51736755E-07,0.34645,0.5,0.6
-3.51736468E-07,0.34646,0.5,0.6
-3.51736251E-07,0.34647,0.5,0.6
-3.51735991E-07,0.34648,0.5,0.6
-3.517358E-07,0.34649,0.5,0.6
-3.51735544E-07,0.3465,0.5,0.6
-3.51735288E-07,0.34651,0.5,0.6
-3.51735071E-07,0.34652,0.5,0.6
-3.51734887E-07,0.34653,0.5,0.6
-3.5173467E-07,0.34654,0.5,0.6
-3.51734425E-07,0.34655,0.5,0.6
-3.51734201E-07,0.34656,0.5,0.6
-3.51733881E-07,0.34657,0.5,0.6
-3.51733714E-07,0.34658,0.5,0.6
-3.51733469E-07,0.34659,0.5,0.6
-3.51733274E-07,0.3466,0.5,0.6
-3.5173306E-07,0.34661,0.5,0.6
-3.51732776E-07,0.34662,0.5,0.6
-3.51732545E-07,0.34663,0.5,0.6
-3.51732268E-07,0.34664,0.5,0.6
-3.51732023E-07,0.34665,0.5,0.6
-3.51731824E-07,0.34666,0.5,0.6
-3.51731607E-07,0.34667,0.5,0.6
-3.51731348E-07,0.34668,0.5,0.6
-3.51731209E-07,0.34669,0.5,0.6
-3.51730876E-07,0.3467,0.5,0.6
-3.51730669E-07,0.34671,0.5,0.6
-3.51730389E-07,0.34672,0.5,0.6
-3.51730261E-07,0.34673,0.5,0.6
-3.51729938E-07,0.34674,0.5,0.6
-3.51729728E-07,0.34675,0.5,0.6
-3.51729494E-07,0.34676,0.5,0.6
-3.51729277E-07,0.34677,0.5,0.6
-3.51729071E-07,0.34678,0.5,0.6
-3.51728769E-07,0.34679,0.5,0.6
-3.51728481E-07,0.3468,0.5,0.6
-3.51728261E-07,0.34681,0.5,0.6
-3.51728101E-07,0.34682,0.5,0.6
-3.51727817E-07,0.34683,0.5,0.6
-3.51727596E-07,0.34684,0.5,0.6
-3.51727358E-07,0.34685,0.5,0.6
-3.51727113E-07,0.34686,0.5,0.6
-3.51726886E-07,0.34687,0.5,0.6
-3.51726662E-07,0.34688,0.5,0.6
-3.51726449E-07,0.34689,0.5,0.6
-3.51726229E-07,0.3469,0.5,0.6
-3.51726044E-07,0.34691,0.5,0.6
-3.51725713E-07,0.34692,0.5,0.6
-3.51725479E-07,0.34693,0.5,0.6
-3.51725259E-07,0.34694,0.5,0.6
-3.51724953E-07,0.34695,0.5,0.6
-3.51724726E-07,0.34696,0.5,0.6
-3.51724548E-07,0.34697,0.5,0.6
-3.51724292E-07,0.34698,0.5,0.6
-3.51724054E-07,0.34699,0.5,0.6
-3.51723841E-07,0.347,0.5,0.6
-3.51723592E-07,0.34701,0.5,0.6
-3.51723358E-07,0.34702,0.5,0.6
-3.51723116E-07,0.34703,0.5,0.6
-3.51722974E-07,0.34704,0.5,0.6
-3.51722683E-07,0.34705,0.5,0.6
-3.51722456E-07,0.34706,0.5,0.6
-3.5172221E-07,0.34707,0.5,0.6
-3.51722022E-07,0.34708,0.5,0.6
-3.51721766E-07,0.34709,0.5,0.6
-3.51721518E-07,0.3471,0.5,0.6
-3.5172123E-07,0.34711,0.5,0.6
-3.51721013E-07,0.34712,0.5,0.6
-3.51720782E-07,0.34713,0.5,0.6
-3.51720576E-07,0.34714,0.5,0.6
-3.51720278E-07,0.34715,0.5,0.6
-3.51720054E-07,0.34716,0.5,0.6
-3.51719798E-07,0.34717,0.5,0.6
-3.51719649E-07,0.34718,0.5,0.6
-3.517194E-07,0.34719,0.5,0.6
-3.51719152E-07,0.3472,0.5,0.6
-3.51718931E-07,0.34721,0.5,0.6
-3.51718651E-07,0.34722,0.5,0.6
-3.51718491E-07,0.34723,0.5,0.6
-3.51718242E-07,0.34724,0.5,0.6
-3.51717947E-07,0.34725,0.5,0.6
-3.51717734E-07,0.34726,0.5,0.6
-3.51717471E-07,0.34727,0.5,0.6
-3.51717258E-07,0.34728,0.5,0.6
-3.51716988E-07,0.34729,0.5,0.6
-3.51716761E-07,0.3473,0.5,0.6
-3.51716537E-07,0.34731,0.5,0.6
-3.51716309E-07,0.34732,0.5,0.6
-3.51716089E-07,0.34733,0.5,0.6
-3.5171584E-07,0.34734,0.5,0.6
-3.51715649E-07,0.34735,0.5,0.6
-3.51715379E-07,0.34736,0.5,0.6
-3.51715155E-07,0.34737,0.5,0.6
-3.51714888E-07,0.34738,0.5,0.6
-3.51714739E-07,0.34739,0.5,0.6
-3.5171438E-07,0.3474,0.5,0.6
-3.51714103E-07,0.34741,0.5,0.6
-3.51713911E-07,0.34742,0.5,0.6
-3.51713712E-07,0.34743,0.5,0.6
-3.51713414E-07,0.34744,0.5,0.6
-3.51713194E-07,0.34745,0.5,0.6
-3.51712959E-07,0.34746,0.5,0.6
-3.51712753E-07,0.34747,0.5,0.6
-3.51712519E-07,0.34748,0.5,0.6
-3.51712281E-07,0.34749,0.5,0.6
