time,Vout
5.665E-06,0.998508071
5.675E-06,0.998515255
5.685E-06,0.998522345
5.695E-06,0.998529343
5.705E-06,0.99853625
5.715E-06,0.998543066
5.725E-06,0.998549793
5.735E-06,0.998556431
5.745E-06,0.998562983
5.755E-06,0.998569449
5.765E-06,0.998575831
5.775E-06,0.99858213
5.785E-06,0.998588346
5.795E-06,0.99859448
5.805E-06,0.998600535
5.815E-06,0.998606511
5.825E-06,0.998612408
5.835E-06,0.998618228
5.845E-06,0.998623973
5.855E-06,0.998629642
5.865E-06,0.998635237
5.875E-06,0.998640759
5.885E-06,0.998646209
5.895E-06,0.998651588
5.905E-06,0.998656897
5.915E-06,0.998662136
5.925E-06,0.998667306
5.935E-06,0.99867241
5.945E-06,0.998677447
5.955E-06,0.998682418
5.965E-06,0.998687324
5.975E-06,0.998692166
5.985E-06,0.998696944
5.995E-06,0.998701661
6.005E-06,0.998706316
6.015E-06,0.99871091
6.025E-06,0.998715444
6.035E-06,0.998719919
6.045E-06,0.998724336
6.055E-06,0.998728695
6.065E-06,0.998732997
6.075E-06,0.998737243
6.085E-06,0.998741433
6.095E-06,0.998745569
6.105E-06,0.998749651
6.115E-06,0.99875368
6.125E-06,0.998757656
6.135E-06,0.998761581
6.145E-06,0.998765454
6.155E-06,0.998769277
6.165E-06,0.99877305
6.175E-06,0.998776773
6.185E-06,0.998780448
6.195E-06,0.998784076
6.205E-06,0.998787656
6.215E-06,0.998791189
6.225E-06,0.998794676
6.235E-06,0.998798118
6.245E-06,0.998801515
6.255E-06,0.998804868
6.265E-06,0.998808177
6.275E-06,0.998811443
6.285E-06,0.998814666
6.295E-06,0.998817848
6.305E-06,0.998820988
6.315E-06,0.998824087
6.325E-06,0.998827146
6.335E-06,0.998830165
6.345E-06,0.998833144
6.355E-06,0.998836085
6.365E-06,0.998838987
6.375E-06,0.998841852
6.385E-06,0.998844679
6.395E-06,0.99884747
6.405E-06,0.998850224
6.415E-06,0.998852942
6.425E-06,0.998855625
6.435E-06,0.998858273
6.445E-06,0.998860887
6.455E-06,0.998863466
6.465E-06,0.998866012
6.475E-06,0.998868524
6.485E-06,0.998871004
6.495E-06,0.998873452
6.505E-06,0.998875868
6.515E-06,0.998878253
6.525E-06,0.998880606
6.535E-06,0.998882929
6.545E-06,0.998885222
6.555E-06,0.998887484
6.565E-06,0.998889718
6.575E-06,0.998891922
6.585E-06,0.998894097
6.595E-06,0.998896244
6.605E-06,0.998898364
6.615E-06,0.998900455
6.625E-06,0.998902519
6.635E-06,0.998904557
6.645E-06,0.998906568
6.655E-06,0.998908553
6.665E-06,0.998910511
6.675E-06,0.998912445
6.685E-06,0.998914354
6.695E-06,0.998916237
6.705E-06,0.998918097
6.715E-06,0.998919931
6.725E-06,0.998921742
6.735E-06,0.99892353
6.745E-06,0.998925294
6.755E-06,0.998927035
6.765E-06,0.998928753
6.775E-06,0.99893045
6.785E-06,0.998932124
6.795E-06,0.998933776
6.805E-06,0.998935407
6.815E-06,0.998937017
6.825E-06,0.998938606
6.835E-06,0.998940174
6.845E-06,0.998941721
6.855E-06,0.998943249
6.865E-06,0.998944757
6.875E-06,0.998946245
6.885E-06,0.998947713
6.895E-06,0.998949163
6.905E-06,0.998950593
6.915E-06,0.998952005
6.925E-06,0.998953399
6.935E-06,0.998954775
6.945E-06,0.998956132
6.955E-06,0.998957473
6.965E-06,0.998958795
6.975E-06,0.998960101
6.985E-06,0.998961389
6.995E-06,0.998962661
7.005E-06,0.998963916
7.015E-06,0.998965155
7.025E-06,0.998966378
7.035E-06,0.998967585
7.045E-06,0.998968776
7.055E-06,0.998969952
7.065E-06,0.998971112
7.075E-06,0.998972257
7.085E-06,0.998973388
7.095E-06,0.998974503
7.105E-06,0.998975605
7.115E-06,0.998976691
7.125E-06,0.998977764
7.135E-06,0.998978823
7.145E-06,0.998979868
7.155E-06,0.9989809
7.165E-06,0.998981918
7.175E-06,0.998982922
7.185E-06,0.998983914
7.195E-06,0.998984893
7.205E-06,0.998985859
7.215E-06,0.998986813
7.225E-06,0.998987754
7.235E-06,0.998988683
7.245E-06,0.9989896
7.255E-06,0.998990505
7.265E-06,0.998991398
7.275E-06,0.998992279
7.285E-06,0.998993149
7.295E-06,0.998994008
7.305E-06,0.998994855
7.315E-06,0.998995692
7.325E-06,0.998996518
7.335E-06,0.998997333
7.345E-06,0.998998137
7.355E-06,0.998998931
7.365E-06,0.998999715
