Vout,V1,V2
1.79999979,0.99,0.1
1.79999979,0.991,0.1
1.79999979,0.992,0.1
1.79999979,0.993,0.1
1.79999979,0.994,0.1
1.79999979,0.995,0.1
1.79999979,0.996,0.1
1.79999979,0.997,0.1
1.79999979,0.998,0.1
1.79999979,0.999,0.1
1.79999979,1,0.1
1.79999979,1.001,0.1
1.79999979,1.002,0.1
1.79999979,1.003,0.1
1.79999979,1.004,0.1
1.79999979,1.005,0.1
1.79999979,1.006,0.1
1.79999979,1.007,0.1
1.79999979,1.008,0.1
1.79999979,1.009,0.1
1.79999979,1.01,0.1
1.79999979,1.011,0.1
1.79999979,1.012,0.1
1.79999979,1.013,0.1
1.79999979,1.014,0.1
1.79999979,1.015,0.1
1.7999998,1.016,0.1
1.79999979,1.017,0.1
1.79999979,1.018,0.1
1.79999979,1.019,0.1
1.7999998,1.02,0.1
1.79999979,1.021,0.1
1.79999979,1.022,0.1
1.79999979,1.023,0.1
1.7999998,1.024,0.1
1.7999998,1.025,0.1
1.7999998,1.026,0.1
1.79999979,1.027,0.1
1.79999979,1.028,0.1
1.7999998,1.029,0.1
1.7999998,1.03,0.1
1.7999998,1.031,0.1
1.7999998,1.032,0.1
1.7999998,1.033,0.1
1.7999998,1.034,0.1
1.7999998,1.035,0.1
1.7999998,1.036,0.1
1.7999998,1.037,0.1
1.7999998,1.038,0.1
1.7999998,1.039,0.1
1.7999998,1.04,0.1
1.7999998,1.041,0.1
1.7999998,1.042,0.1
1.7999998,1.043,0.1
1.7999998,1.044,0.1
1.7999998,1.045,0.1
1.7999998,1.046,0.1
1.7999998,1.047,0.1
1.7999998,1.048,0.1
1.7999998,1.049,0.1
1.7999998,1.05,0.1
1.7999998,1.051,0.1
1.7999998,1.052,0.1
1.7999998,1.053,0.1
1.7999998,1.054,0.1
1.7999998,1.055,0.1
1.7999998,1.056,0.1
1.7999998,1.057,0.1
1.7999998,1.058,0.1
1.7999998,1.059,0.1
1.7999998,1.06,0.1
1.7999998,1.061,0.1
1.7999998,1.062,0.1
1.7999998,1.063,0.1
1.7999998,1.064,0.1
1.7999998,1.065,0.1
1.7999998,1.066,0.1
1.7999998,1.067,0.1
1.7999998,1.068,0.1
1.7999998,1.069,0.1
1.7999998,1.07,0.1
1.7999998,1.071,0.1
1.7999998,1.072,0.1
1.7999998,1.073,0.1
1.7999998,1.074,0.1
1.7999998,1.075,0.1
1.7999998,1.076,0.1
1.7999998,1.077,0.1
1.7999998,1.078,0.1
1.7999998,1.079,0.1
1.7999998,1.08,0.1
1.7999998,1.081,0.1
1.7999998,1.082,0.1
1.7999998,1.083,0.1
1.7999998,1.084,0.1
1.7999998,1.085,0.1
1.7999998,1.086,0.1
1.7999998,1.087,0.1
1.7999998,1.088,0.1
1.7999998,1.089,0.1
1.7999998,1.09,0.1
1.7999998,1.091,0.1
1.7999998,1.092,0.1
1.7999998,1.093,0.1
1.7999998,1.094,0.1
1.7999998,1.095,0.1
1.7999998,1.096,0.1
1.7999998,1.097,0.1
1.7999998,1.098,0.1
1.7999998,1.099,0.1
1.7999998,1.1,0.1
1.7999998,1.101,0.1
1.7999998,1.102,0.1
1.7999998,1.103,0.1
1.7999998,1.104,0.1
1.7999998,1.105,0.1
1.7999998,1.106,0.1
1.7999998,1.107,0.1
1.7999998,1.108,0.1
1.7999998,1.109,0.1
1.7999998,1.11,0.1
1.7999998,1.111,0.1
1.7999998,1.112,0.1
1.7999998,1.113,0.1
1.7999998,1.114,0.1
1.7999998,1.115,0.1
1.7999998,1.116,0.1
1.7999998,1.117,0.1
1.7999998,1.118,0.1
1.7999998,1.119,0.1
1.7999998,1.12,0.1
1.7999998,1.121,0.1
1.7999998,1.122,0.1
1.7999998,1.123,0.1
1.7999998,1.124,0.1
1.7999998,1.125,0.1
1.7999998,1.126,0.1
1.7999998,1.127,0.1
1.7999998,1.128,0.1
1.7999998,1.129,0.1
1.7999998,1.13,0.1
1.7999998,1.131,0.1
1.7999998,1.132,0.1
1.7999998,1.133,0.1
1.7999998,1.134,0.1
1.7999998,1.135,0.1
1.7999998,1.136,0.1
1.7999998,1.137,0.1
1.7999998,1.138,0.1
1.7999998,1.139,0.1
1.7999998,1.14,0.1
1.7999998,1.141,0.1
1.7999998,1.142,0.1
1.7999998,1.143,0.1
1.7999998,1.144,0.1
1.7999998,1.145,0.1
1.7999998,1.146,0.1
1.7999998,1.147,0.1
1.7999998,1.148,0.1
1.7999998,1.149,0.1
1.7999998,1.15,0.1
1.7999998,1.151,0.1
1.7999998,1.152,0.1
1.7999998,1.153,0.1
1.7999998,1.154,0.1
1.7999998,1.155,0.1
1.7999998,1.156,0.1
1.7999998,1.157,0.1
1.7999998,1.158,0.1
1.7999998,1.159,0.1
1.7999998,1.16,0.1
1.7999998,1.161,0.1
1.7999998,1.162,0.1
1.7999998,1.163,0.1
1.7999998,1.164,0.1
1.7999998,1.165,0.1
1.7999998,1.166,0.1
1.7999998,1.167,0.1
1.7999998,1.168,0.1
1.7999998,1.169,0.1
1.7999998,1.17,0.1
1.7999998,1.171,0.1
1.7999998,1.172,0.1
1.7999998,1.173,0.1
1.7999998,1.174,0.1
1.7999998,1.175,0.1
1.7999998,1.176,0.1
1.7999998,1.177,0.1
1.7999998,1.178,0.1
1.7999998,1.179,0.1
1.7999998,1.18,0.1
1.7999998,1.181,0.1
1.7999998,1.182,0.1
1.7999998,1.183,0.1
1.7999998,1.184,0.1
1.7999998,1.185,0.1
1.7999998,1.186,0.1
1.7999998,1.187,0.1
1.7999998,1.188,0.1
1.7999998,1.189,0.1
1.7999998,1.19,0.1
1.7999998,1.191,0.1
1.7999998,1.192,0.1
1.7999998,1.193,0.1
1.7999998,1.194,0.1
1.7999998,1.195,0.1
1.7999998,1.196,0.1
1.7999998,1.197,0.1
1.7999998,1.198,0.1
1.7999998,1.199,0.1
1.7999998,1.2,0.1
1.7999998,1.201,0.1
1.7999998,1.202,0.1
1.7999998,1.203,0.1
1.7999998,1.204,0.1
1.7999998,1.205,0.1
1.7999998,1.206,0.1
1.7999998,1.207,0.1
1.7999998,1.208,0.1
1.7999998,1.209,0.1
1.7999998,1.21,0.1
1.7999998,1.211,0.1
1.7999998,1.212,0.1
1.7999998,1.213,0.1
1.7999998,1.214,0.1
1.7999998,1.215,0.1
1.7999998,1.216,0.1
1.7999998,1.217,0.1
1.7999998,1.218,0.1
1.7999998,1.219,0.1
1.7999998,1.22,0.1
1.7999998,1.221,0.1
1.7999998,1.222,0.1
1.7999998,1.223,0.1
1.7999998,1.224,0.1
1.7999998,1.225,0.1
1.7999998,1.226,0.1
1.7999998,1.227,0.1
1.7999998,1.228,0.1
1.7999998,1.229,0.1
1.7999998,1.23,0.1
1.7999998,1.231,0.1
1.7999998,1.232,0.1
1.7999998,1.233,0.1
1.7999998,1.234,0.1
1.7999998,1.235,0.1
1.7999998,1.236,0.1
1.7999998,1.237,0.1
1.7999998,1.238,0.1
1.7999998,1.239,0.1
1.7999998,1.24,0.1
1.7999998,1.241,0.1
1.7999998,1.242,0.1
1.7999998,1.243,0.1
1.7999998,1.244,0.1
1.7999998,1.245,0.1
1.7999998,1.246,0.1
1.7999998,1.247,0.1
1.7999998,1.248,0.1
1.7999998,1.249,0.1
1.7999998,1.25,0.1
1.7999998,1.251,0.1
1.7999998,1.252,0.1
1.7999998,1.253,0.1
1.7999998,1.254,0.1
1.7999998,1.255,0.1
1.7999998,1.256,0.1
1.7999998,1.257,0.1
1.7999998,1.258,0.1
1.7999998,1.259,0.1
1.7999998,1.26,0.1
1.7999998,1.261,0.1
1.7999998,1.262,0.1
1.7999998,1.263,0.1
1.7999998,1.264,0.1
1.7999998,1.265,0.1
1.7999998,1.266,0.1
1.7999998,1.267,0.1
1.7999998,1.268,0.1
1.7999998,1.269,0.1
1.7999998,1.27,0.1
1.7999998,1.271,0.1
1.7999998,1.272,0.1
1.7999998,1.273,0.1
1.7999998,1.274,0.1
1.7999998,1.275,0.1
1.7999998,1.276,0.1
1.7999998,1.277,0.1
1.7999998,1.278,0.1
1.7999998,1.279,0.1
1.7999998,1.28,0.1
1.7999998,1.281,0.1
1.7999998,1.282,0.1
1.7999998,1.283,0.1
1.7999998,1.284,0.1
1.7999998,1.285,0.1
1.7999998,1.286,0.1
1.7999998,1.287,0.1
1.7999998,1.288,0.1
1.7999998,1.289,0.1
1.7999998,1.29,0.1
1.7999998,1.291,0.1
1.7999998,1.292,0.1
1.7999998,1.293,0.1
1.7999998,1.294,0.1
1.7999998,1.295,0.1
1.7999998,1.296,0.1
1.7999998,1.297,0.1
1.7999998,1.298,0.1
1.7999998,1.299,0.1
1.7999998,1.3,0.1
1.7999998,1.301,0.1
1.7999998,1.302,0.1
1.7999998,1.303,0.1
1.7999998,1.304,0.1
1.7999998,1.305,0.1
1.7999998,1.306,0.1
1.7999998,1.307,0.1
1.7999998,1.308,0.1
1.7999998,1.309,0.1
1.7999998,1.31,0.1
1.7999998,1.311,0.1
1.7999998,1.312,0.1
1.7999998,1.313,0.1
1.7999998,1.314,0.1
1.7999998,1.315,0.1
1.7999998,1.316,0.1
1.7999998,1.317,0.1
1.7999998,1.318,0.1
1.7999998,1.319,0.1
1.7999998,1.32,0.1
1.7999998,1.321,0.1
1.7999998,1.322,0.1
1.7999998,1.323,0.1
1.7999998,1.324,0.1
1.7999998,1.325,0.1
1.7999998,1.326,0.1
1.7999998,1.327,0.1
1.7999998,1.328,0.1
1.7999998,1.329,0.1
1.7999998,1.33,0.1
1.7999998,1.331,0.1
1.7999998,1.332,0.1
1.7999998,1.333,0.1
1.7999998,1.334,0.1
1.7999998,1.335,0.1
1.7999998,1.336,0.1
1.7999998,1.337,0.1
1.7999998,1.338,0.1
1.7999998,1.339,0.1
1.7999998,1.34,0.1
1.7999998,1.341,0.1
1.7999998,1.342,0.1
1.7999998,1.343,0.1
1.7999998,1.344,0.1
1.7999998,1.345,0.1
1.7999998,1.346,0.1
1.7999998,1.347,0.1
1.7999998,1.348,0.1
1.7999998,1.349,0.1
1.7999998,1.35,0.1
1.7999998,1.351,0.1
1.7999998,1.352,0.1
1.7999998,1.353,0.1
1.7999998,1.354,0.1
1.7999998,1.355,0.1
1.7999998,1.356,0.1
1.7999998,1.357,0.1
1.7999998,1.358,0.1
1.7999998,1.359,0.1
1.7999998,1.36,0.1
1.7999998,1.361,0.1
1.7999998,1.362,0.1
1.7999998,1.363,0.1
1.7999998,1.364,0.1
1.7999998,1.365,0.1
1.7999998,1.366,0.1
1.7999998,1.367,0.1
1.7999998,1.368,0.1
1.7999998,1.369,0.1
1.7999998,1.37,0.1
1.7999998,1.371,0.1
1.7999998,1.372,0.1
1.7999998,1.373,0.1
1.7999998,1.374,0.1
1.7999998,1.375,0.1
1.7999998,1.376,0.1
1.7999998,1.377,0.1
1.7999998,1.378,0.1
1.7999998,1.379,0.1
1.7999998,1.38,0.1
1.7999998,1.381,0.1
1.7999998,1.382,0.1
1.7999998,1.383,0.1
1.7999998,1.384,0.1
1.7999998,1.385,0.1
1.7999998,1.386,0.1
1.7999998,1.387,0.1
1.7999998,1.388,0.1
1.7999998,1.389,0.1
1.7999998,1.39,0.1
1.7999998,1.391,0.1
1.7999998,1.392,0.1
1.7999998,1.393,0.1
1.7999998,1.394,0.1
1.7999998,1.395,0.1
1.7999998,1.396,0.1
1.7999998,1.397,0.1
1.7999998,1.398,0.1
1.7999998,1.399,0.1
1.7999998,1.4,0.1
1.7999998,1.401,0.1
1.7999998,1.402,0.1
1.7999998,1.403,0.1
1.7999998,1.404,0.1
1.7999998,1.405,0.1
1.7999998,1.406,0.1
1.7999998,1.407,0.1
1.7999998,1.408,0.1
1.7999998,1.409,0.1
1.7999998,1.41,0.1
1.7999998,1.411,0.1
1.7999998,1.412,0.1
1.7999998,1.413,0.1
1.7999998,1.414,0.1
1.7999998,1.415,0.1
1.7999998,1.416,0.1
1.7999998,1.417,0.1
1.7999998,1.418,0.1
1.7999998,1.419,0.1
1.7999998,1.42,0.1
1.7999998,1.421,0.1
1.7999998,1.422,0.1
1.7999998,1.423,0.1
1.7999998,1.424,0.1
1.7999998,1.425,0.1
1.7999998,1.426,0.1
1.7999998,1.427,0.1
1.7999998,1.428,0.1
1.7999998,1.429,0.1
1.7999998,1.43,0.1
1.7999998,1.431,0.1
1.7999998,1.432,0.1
1.7999998,1.433,0.1
1.7999998,1.434,0.1
1.7999998,1.435,0.1
1.7999998,1.436,0.1
1.7999998,1.437,0.1
1.7999998,1.438,0.1
1.7999998,1.439,0.1
1.7999998,1.44,0.1
1.7999998,1.441,0.1
1.7999998,1.442,0.1
1.7999998,1.443,0.1
1.7999998,1.444,0.1
1.7999998,1.445,0.1
1.7999998,1.446,0.1
1.7999998,1.447,0.1
1.7999998,1.448,0.1
1.7999998,1.449,0.1
1.7999998,1.45,0.1
1.7999998,1.451,0.1
1.7999998,1.452,0.1
1.7999998,1.453,0.1
1.7999998,1.454,0.1
1.7999998,1.455,0.1
1.7999998,1.456,0.1
1.7999998,1.457,0.1
1.7999998,1.458,0.1
1.7999998,1.459,0.1
1.7999998,1.46,0.1
1.7999998,1.461,0.1
1.7999998,1.462,0.1
1.7999998,1.463,0.1
1.7999998,1.464,0.1
1.7999998,1.465,0.1
1.7999998,1.466,0.1
1.7999998,1.467,0.1
1.7999998,1.468,0.1
1.7999998,1.469,0.1
1.7999998,1.47,0.1
1.7999998,1.471,0.1
1.7999998,1.472,0.1
1.7999998,1.473,0.1
1.7999998,1.474,0.1
1.7999998,1.475,0.1
1.7999998,1.476,0.1
1.7999998,1.477,0.1
1.7999998,1.478,0.1
1.7999998,1.479,0.1
1.7999998,1.48,0.1
1.7999998,1.481,0.1
1.7999998,1.482,0.1
1.7999998,1.483,0.1
1.7999998,1.484,0.1
1.7999998,1.485,0.1
1.7999998,1.486,0.1
1.7999998,1.487,0.1
1.7999998,1.488,0.1
1.7999998,1.489,0.1
1.7999998,1.49,0.1
1.7999998,1.491,0.1
1.7999998,1.492,0.1
1.7999998,1.493,0.1
1.7999998,1.494,0.1
1.7999998,1.495,0.1
1.7999998,1.496,0.1
1.7999998,1.497,0.1
1.7999998,1.498,0.1
1.7999998,1.499,0.1
1.7999998,1.5,0.1
1.7999998,1.501,0.1
1.7999998,1.502,0.1
1.7999998,1.503,0.1
1.7999998,1.504,0.1
1.7999998,1.505,0.1
1.7999998,1.506,0.1
1.7999998,1.507,0.1
1.7999998,1.508,0.1
1.7999998,1.509,0.1
1.7999998,1.51,0.1
1.7999998,1.511,0.1
1.7999998,1.512,0.1
1.7999998,1.513,0.1
1.7999998,1.514,0.1
1.7999998,1.515,0.1
1.7999998,1.516,0.1
1.7999998,1.517,0.1
1.7999998,1.518,0.1
1.7999998,1.519,0.1
1.7999998,1.52,0.1
1.7999998,1.521,0.1
1.7999998,1.522,0.1
1.7999998,1.523,0.1
1.7999998,1.524,0.1
1.7999998,1.525,0.1
1.7999998,1.526,0.1
1.7999998,1.527,0.1
1.7999998,1.528,0.1
1.7999998,1.529,0.1
1.7999998,1.53,0.1
1.7999998,1.531,0.1
1.7999998,1.532,0.1
1.7999998,1.533,0.1
1.7999998,1.534,0.1
1.7999998,1.535,0.1
1.7999998,1.536,0.1
1.7999998,1.537,0.1
1.7999998,1.538,0.1
1.7999998,1.539,0.1
1.7999998,1.54,0.1
1.7999998,1.541,0.1
1.7999998,1.542,0.1
1.7999998,1.543,0.1
1.7999998,1.544,0.1
1.7999998,1.545,0.1
1.7999998,1.546,0.1
1.7999998,1.547,0.1
1.7999998,1.548,0.1
1.7999998,1.549,0.1
1.7999998,1.55,0.1
1.7999998,1.551,0.1
1.7999998,1.552,0.1
1.7999998,1.553,0.1
1.7999998,1.554,0.1
1.7999998,1.555,0.1
1.7999998,1.556,0.1
1.7999998,1.557,0.1
1.7999998,1.558,0.1
1.7999998,1.559,0.1
1.7999998,1.56,0.1
1.7999998,1.561,0.1
1.7999998,1.562,0.1
1.7999998,1.563,0.1
1.7999998,1.564,0.1
1.7999998,1.565,0.1
1.7999998,1.566,0.1
1.7999998,1.567,0.1
1.7999998,1.568,0.1
1.7999998,1.569,0.1
1.7999998,1.57,0.1
1.7999998,1.571,0.1
1.7999998,1.572,0.1
1.7999998,1.573,0.1
1.7999998,1.574,0.1
1.7999998,1.575,0.1
1.7999998,1.576,0.1
1.7999998,1.577,0.1
1.7999998,1.578,0.1
1.7999998,1.579,0.1
1.7999998,1.58,0.1
1.7999998,1.581,0.1
1.7999998,1.582,0.1
1.7999998,1.583,0.1
1.7999998,1.584,0.1
1.7999998,1.585,0.1
1.7999998,1.586,0.1
1.7999998,1.587,0.1
1.7999998,1.588,0.1
1.7999998,1.589,0.1
1.7999998,1.59,0.1
1.7999998,1.591,0.1
1.7999998,1.592,0.1
1.7999998,1.593,0.1
1.7999998,1.594,0.1
1.7999998,1.595,0.1
1.7999998,1.596,0.1
1.7999998,1.597,0.1
1.7999998,1.598,0.1
1.7999998,1.599,0.1
1.7999998,1.6,0.1
1.7999998,1.601,0.1
1.7999998,1.602,0.1
1.7999998,1.603,0.1
1.7999998,1.604,0.1
1.7999998,1.605,0.1
1.7999998,1.606,0.1
1.7999998,1.607,0.1
1.7999998,1.608,0.1
1.7999998,1.609,0.1
1.7999998,1.61,0.1
1.7999998,1.611,0.1
1.7999998,1.612,0.1
1.7999998,1.613,0.1
1.7999998,1.614,0.1
1.7999998,1.615,0.1
1.7999998,1.616,0.1
1.7999998,1.617,0.1
1.7999998,1.618,0.1
1.7999998,1.619,0.1
1.7999998,1.62,0.1
1.7999998,1.621,0.1
1.7999998,1.622,0.1
1.7999998,1.623,0.1
1.7999998,1.624,0.1
1.7999998,1.625,0.1
1.7999998,1.626,0.1
1.7999998,1.627,0.1
1.7999998,1.628,0.1
1.7999998,1.629,0.1
1.7999998,1.63,0.1
1.7999998,1.631,0.1
1.7999998,1.632,0.1
1.7999998,1.633,0.1
1.7999998,1.634,0.1
1.7999998,1.635,0.1
1.7999998,1.636,0.1
1.7999998,1.637,0.1
1.7999998,1.638,0.1
1.7999998,1.639,0.1
1.7999998,1.64,0.1
1.7999998,1.641,0.1
1.7999998,1.642,0.1
1.7999998,1.643,0.1
1.7999998,1.644,0.1
1.7999998,1.645,0.1
1.7999998,1.646,0.1
1.7999998,1.647,0.1
1.7999998,1.648,0.1
1.7999998,1.649,0.1
1.7999998,1.65,0.1
1.7999998,1.651,0.1
1.7999998,1.652,0.1
1.7999998,1.653,0.1
1.7999998,1.654,0.1
1.7999998,1.655,0.1
1.7999998,1.656,0.1
1.7999998,1.657,0.1
1.7999998,1.658,0.1
1.7999998,1.659,0.1
1.7999998,1.66,0.1
1.7999998,1.661,0.1
1.7999998,1.662,0.1
1.7999998,1.663,0.1
1.7999998,1.664,0.1
1.7999998,1.665,0.1
1.7999998,1.666,0.1
1.7999998,1.667,0.1
1.7999998,1.668,0.1
1.7999998,1.669,0.1
1.7999998,1.67,0.1
1.7999998,1.671,0.1
1.7999998,1.672,0.1
1.7999998,1.673,0.1
1.7999998,1.674,0.1
1.7999998,1.675,0.1
1.7999998,1.676,0.1
1.7999998,1.677,0.1
1.7999998,1.678,0.1
1.7999998,1.679,0.1
1.7999998,1.68,0.1
1.7999998,1.681,0.1
1.7999998,1.682,0.1
1.7999998,1.683,0.1
1.7999998,1.684,0.1
1.7999998,1.685,0.1
1.7999998,1.686,0.1
1.7999998,1.687,0.1
1.7999998,1.688,0.1
1.7999998,1.689,0.1
1.7999998,1.69,0.1
1.7999998,1.691,0.1
1.7999998,1.692,0.1
1.7999998,1.693,0.1
1.7999998,1.694,0.1
1.7999998,1.695,0.1
1.7999998,1.696,0.1
1.7999998,1.697,0.1
1.7999998,1.698,0.1
1.7999998,1.699,0.1
1.7999998,1.7,0.1
1.7999998,1.701,0.1
1.7999998,1.702,0.1
1.7999998,1.703,0.1
1.7999998,1.704,0.1
1.7999998,1.705,0.1
1.7999998,1.706,0.1
1.7999998,1.707,0.1
1.7999998,1.708,0.1
1.7999998,1.709,0.1
1.7999998,1.71,0.1
1.7999998,1.711,0.1
1.7999998,1.712,0.1
1.7999998,1.713,0.1
1.7999998,1.714,0.1
1.7999998,1.715,0.1
1.7999998,1.716,0.1
1.7999998,1.717,0.1
1.7999998,1.718,0.1
1.7999998,1.719,0.1
1.7999998,1.72,0.1
1.7999998,1.721,0.1
1.7999998,1.722,0.1
1.7999998,1.723,0.1
1.7999998,1.724,0.1
1.7999998,1.725,0.1
1.7999998,1.726,0.1
1.7999998,1.727,0.1
1.7999998,1.728,0.1
1.7999998,1.729,0.1
1.7999998,1.73,0.1
1.7999998,1.731,0.1
1.7999998,1.732,0.1
1.7999998,1.733,0.1
1.7999998,1.734,0.1
1.7999998,1.735,0.1
1.7999998,1.736,0.1
1.7999998,1.737,0.1
1.7999998,1.738,0.1
1.7999998,1.739,0.1
1.7999998,1.74,0.1
1.7999998,1.741,0.1
1.7999998,1.742,0.1
1.7999998,1.743,0.1
1.7999998,1.744,0.1
1.7999998,1.745,0.1
1.7999998,1.746,0.1
1.7999998,1.747,0.1
1.7999998,1.748,0.1
1.7999998,1.749,0.1
1.7999998,1.75,0.1
1.7999998,1.751,0.1
1.7999998,1.752,0.1
1.7999998,1.753,0.1
1.7999998,1.754,0.1
1.7999998,1.755,0.1
1.7999998,1.756,0.1
1.7999998,1.757,0.1
1.7999998,1.758,0.1
1.7999998,1.759,0.1
1.7999998,1.76,0.1
1.7999998,1.761,0.1
1.7999998,1.762,0.1
1.7999998,1.763,0.1
1.7999998,1.764,0.1
1.7999998,1.765,0.1
1.7999998,1.766,0.1
1.7999998,1.767,0.1
1.7999998,1.768,0.1
1.7999998,1.769,0.1
1.7999998,1.77,0.1
1.7999998,1.771,0.1
1.7999998,1.772,0.1
1.7999998,1.773,0.1
1.7999998,1.774,0.1
1.7999998,1.775,0.1
1.7999998,1.776,0.1
1.7999998,1.777,0.1
1.7999998,1.778,0.1
1.7999998,1.779,0.1
1.7999998,1.78,0.1
1.7999998,1.781,0.1
1.7999998,1.782,0.1
1.7999998,1.783,0.1
1.7999998,1.784,0.1
1.7999998,1.785,0.1
1.7999998,1.786,0.1
1.7999998,1.787,0.1
1.7999998,1.788,0.1
1.7999998,1.789,0.1
1.7999998,1.79,0.1
1.7999998,1.791,0.1
1.7999998,1.792,0.1
1.7999998,1.793,0.1
1.7999998,1.794,0.1
1.7999998,1.795,0.1
1.7999998,1.796,0.1
1.7999998,1.797,0.1
1.7999998,1.798,0.1
1.7999998,1.799,0.1
1.7999998,1.8,0.1
0.0266324861,0,0.3
0.0266327504,0.001,0.3
0.0266330203,0.002,0.3
0.0266332868,0.003,0.3
0.026633554,0.004,0.3
0.0266338286,0.005,0.3
0.0266340998,0.006,0.3
0.0266343789,0.007,0.3
0.0266346602,0.008,0.3
0.0266349458,0.009,0.3
0.0266352274,0.01,0.3
0.0266355171,0.011,0.3
0.0266358125,0.012,0.3
0.0266361066,0.013,0.3
0.0266364047,0.014,0.3
0.0266367054,0.015,0.3
0.0266370108,0.016,0.3
0.0266373188,0.017,0.3
0.0266376248,0.018,0.3
0.02663794,0.019,0.3
0.026638257,0.02,0.3
0.0266385794,0.021,0.3
0.0266389001,0.022,0.3
0.0266392243,0.023,0.3
0.0266395561,0.024,0.3
0.0266398892,0.025,0.3
0.0266402254,0.026,0.3
0.0266405648,0.027,0.3
0.0266409103,0.028,0.3
0.0266412644,0.029,0.3
0.0266416084,0.03,0.3
0.0266419671,0.031,0.3
0.0266423212,0.032,0.3
0.0266426924,0.033,0.3
0.0266430505,0.034,0.3
0.0266434339,0.035,0.3
0.0266438001,0.036,0.3
0.0266441847,0.037,0.3
0.026644561,0.038,0.3
0.0266449502,0.039,0.3
0.0266453436,0.04,0.3
0.0266457432,0.041,0.3
0.0266461421,0.042,0.3
0.0266465426,0.043,0.3
0.026646958,0.044,0.3
0.0266473715,0.045,0.3
0.0266477895,0.046,0.3
0.0266482109,0.047,0.3
0.0266486386,0.048,0.3
0.0266490752,0.049,0.3
0.0266495106,0.05,0.3
0.0266499558,0.051,0.3
0.0266504048,0.052,0.3
0.0266508615,0.053,0.3
0.0266513206,0.054,0.3
0.0266517854,0.055,0.3
0.02665226,0.056,0.3
0.0266527325,0.057,0.3
0.0266532182,0.058,0.3
0.0266536969,0.059,0.3
0.0266541948,0.06,0.3
0.0266546925,0.061,0.3
0.0266551997,0.062,0.3
0.026655714,0.063,0.3
0.0266562253,0.064,0.3
0.026656753,0.065,0.3
0.0266572792,0.066,0.3
0.0266578137,0.067,0.3
0.0266583599,0.068,0.3
0.0266589146,0.069,0.3
0.0266594656,0.07,0.3
0.0266600272,0.071,0.3
0.0266606027,0.072,0.3
0.0266611781,0.073,0.3
0.0266617691,0.074,0.3
0.0266623636,0.075,0.3
0.0266629631,0.076,0.3
0.0266635725,0.077,0.3
0.0266641814,0.078,0.3
0.0266648121,0.079,0.3
0.0266654385,0.08,0.3
0.0266660856,0.081,0.3
0.0266667279,0.082,0.3
0.0266673926,0.083,0.3
0.0266680584,0.084,0.3
0.0266687313,0.085,0.3
0.0266694125,0.086,0.3
0.0266701084,0.087,0.3
0.0266708053,0.088,0.3
0.0266715228,0.089,0.3
0.0266722423,0.09,0.3
0.0266729695,0.091,0.3
0.0266737163,0.092,0.3
0.0266744666,0.093,0.3
0.0266752274,0.094,0.3
0.0266759959,0.095,0.3
0.0266767825,0.096,0.3
0.0266775727,0.097,0.3
0.0266783801,0.098,0.3
0.0266791936,0.099,0.3
0.0266800193,0.1,0.3
0.0266808614,0.101,0.3
0.0266817061,0.102,0.3
0.0266825666,0.103,0.3
0.0266834494,0.104,0.3
0.0266843383,0.105,0.3
0.026685233,0.106,0.3
0.0266861447,0.107,0.3
0.0266870742,0.108,0.3
0.0266880146,0.109,0.3
0.0266889716,0.11,0.3
0.0266899358,0.111,0.3
0.0266909155,0.112,0.3
0.0266919152,0.113,0.3
0.0266929231,0.114,0.3
0.0266939512,0.115,0.3
0.0266949921,0.116,0.3
0.0266960505,0.117,0.3
0.0266971263,0.118,0.3
0.0266982178,0.119,0.3
0.0266993221,0.12,0.3
0.0267004497,0.121,0.3
0.026701587,0.122,0.3
0.0267027463,0.123,0.3
0.0267039206,0.124,0.3
0.0267051146,0.125,0.3
0.0267063272,0.126,0.3
0.0267075614,0.127,0.3
0.0267088147,0.128,0.3
0.0267100821,0.129,0.3
0.0267113799,0.13,0.3
0.0267126872,0.131,0.3
0.0267140219,0.132,0.3
0.0267153745,0.133,0.3
0.026716752,0.134,0.3
0.0267181542,0.135,0.3
0.0267195765,0.136,0.3
0.0267210198,0.137,0.3
0.0267224903,0.138,0.3
0.0267239819,0.139,0.3
0.026725504,0.14,0.3
0.026727048,0.141,0.3
0.0267286191,0.142,0.3
0.0267302117,0.143,0.3
0.0267318364,0.144,0.3
0.0267334849,0.145,0.3
0.0267351653,0.146,0.3
0.0267368776,0.147,0.3
0.0267386129,0.148,0.3
0.026740376,0.149,0.3
0.0267421783,0.15,0.3
0.0267440094,0.151,0.3
0.0267458723,0.152,0.3
0.0267477719,0.153,0.3
0.0267496993,0.154,0.3
0.0267516641,0.155,0.3
0.026753666,0.156,0.3
0.0267556987,0.157,0.3
0.0267577724,0.158,0.3
0.026759882,0.159,0.3
0.0267620317,0.16,0.3
0.0267642174,0.161,0.3
0.0267664519,0.162,0.3
0.0267687321,0.163,0.3
0.0267710419,0.164,0.3
0.0267734031,0.165,0.3
0.0267758064,0.166,0.3
0.02677826,0.167,0.3
0.0267807547,0.168,0.3
0.0267833057,0.169,0.3
0.0267859002,0.17,0.3
0.0267885439,0.171,0.3
0.0267912433,0.172,0.3
0.0267939987,0.173,0.3
0.0267968028,0.174,0.3
0.0267996762,0.175,0.3
0.0268026028,0.176,0.3
